70, 1.012178, 0.922502, 0.179352
70, 0.838191, 0.770163, 0.136055
70, 0.819448, 0.751859, 0.135178
70, 0.785083, 0.721271, 0.127625
70, 0.772224, 0.708421, 0.127607
70, 0.785360, 0.722032, 0.126656
70, 0.775469, 0.709870, 0.131197
70, 0.768530, 0.700921, 0.135219
70, 0.755299, 0.687895, 0.134808
70, 0.758714, 0.691612, 0.134205
70, 0.757264, 0.689570, 0.135388
70, 0.763463, 0.694432, 0.138061
70, 0.755758, 0.686543, 0.138430
70, 0.760897, 0.692383, 0.137028
70, 0.755194, 0.687632, 0.135123
70, 0.751094, 0.683900, 0.134389
70, 0.753364, 0.686072, 0.134585
70, 0.747044, 0.678506, 0.137075
70, 0.752855, 0.682992, 0.139726
70, 0.753558, 0.681961, 0.143194
70, 0.750819, 0.678747, 0.144145
70, 0.745997, 0.673929, 0.144136
70, 0.744685, 0.673253, 0.142864
70, 0.752564, 0.681223, 0.142682
70, 0.745514, 0.673810, 0.143409
70, 0.750413, 0.678428, 0.143970
70, 0.748694, 0.676383, 0.144623
70, 0.742997, 0.671121, 0.143753
70, 0.746561, 0.674665, 0.143792
70, 0.747855, 0.676519, 0.142673
70, 0.746700, 0.675831, 0.141737
70, 0.747255, 0.676884, 0.140742
70, 0.744279, 0.673968, 0.140623
70, 0.747701, 0.677066, 0.141269
70, 0.744569, 0.674290, 0.140559
70, 0.745201, 0.675587, 0.139229
70, 0.743343, 0.672940, 0.140807
70, 0.744657, 0.673070, 0.143174
70, 0.743215, 0.670840, 0.144749
70, 0.741784, 0.668564, 0.146440
70, 0.744823, 0.671215, 0.147216
70, 0.745260, 0.672194, 0.146134
70, 0.742815, 0.671022, 0.143584
70, 0.744229, 0.672337, 0.143784
70, 0.744905, 0.673743, 0.142323
70, 0.746137, 0.674760, 0.142754
70, 0.746826, 0.675062, 0.143528
70, 0.746762, 0.675594, 0.142336
70, 0.744163, 0.673047, 0.142232
70, 0.740912, 0.669894, 0.142036
70, 0.747452, 0.676429, 0.142046
70, 0.745260, 0.673396, 0.143729
70, 0.745036, 0.673235, 0.143603
70, 0.744000, 0.673261, 0.141478
70, 0.742368, 0.672048, 0.140640
70, 0.743909, 0.672613, 0.142594
70, 0.747563, 0.675670, 0.143785
70, 0.744931, 0.673019, 0.143825
70, 0.743016, 0.671263, 0.143505
70, 0.745596, 0.673675, 0.143841
70, 0.740822, 0.669496, 0.142653
70, 0.744429, 0.673198, 0.142462
70, 0.744595, 0.673145, 0.142901
70, 0.744400, 0.673402, 0.141995
70, 0.740586, 0.669350, 0.142472
70, 0.744895, 0.673034, 0.143722
70, 0.743762, 0.672124, 0.143275
70, 0.742941, 0.671019, 0.143844
70, 0.742144, 0.670545, 0.143199
70, 0.743998, 0.672235, 0.143526
70, 0.743465, 0.671503, 0.143925
70, 0.737046, 0.665364, 0.143363
70, 0.744991, 0.673128, 0.143725
70, 0.740818, 0.669490, 0.142655
70, 0.739199, 0.667452, 0.143493
70, 0.741826, 0.670917, 0.141818
70, 0.743873, 0.671744, 0.144257
70, 0.748262, 0.675700, 0.145124
70, 0.746249, 0.675203, 0.142092
70, 0.746186, 0.674888, 0.142596
70, 0.746490, 0.674507, 0.143967
70, 0.741309, 0.670276, 0.142065
70, 0.744686, 0.672962, 0.143448
70, 0.746600, 0.674750, 0.143700
70, 0.742732, 0.670464, 0.144536
70, 0.746199, 0.674791, 0.142817
70, 0.745496, 0.673168, 0.144656
70, 0.742236, 0.670223, 0.144027
70, 0.740587, 0.668921, 0.143333
70, 0.744377, 0.672806, 0.143143
70, 0.741068, 0.669668, 0.142801
70, 0.749631, 0.677599, 0.144065
70, 0.744564, 0.672355, 0.144418
70, 0.746114, 0.674102, 0.144023
70, 0.745084, 0.673521, 0.143127
70, 0.743931, 0.672652, 0.142559
70, 0.747916, 0.676554, 0.142725
70, 0.743494, 0.671846, 0.143296
70, 0.744665, 0.673237, 0.142856
70, 0.745192, 0.673543, 0.143297
70, 0.743161, 0.671240, 0.143842
70, 0.741040, 0.670073, 0.141934
70, 0.744323, 0.672231, 0.144185
70, 0.740970, 0.669340, 0.143259
70, 0.742246, 0.670681, 0.143131
70, 0.741992, 0.669965, 0.144053
70, 0.743496, 0.671598, 0.143795
70, 0.743548, 0.671333, 0.144430
70, 0.738040, 0.665951, 0.144178
70, 0.739168, 0.667992, 0.142352
70, 0.744188, 0.671762, 0.144852
70, 0.742656, 0.671519, 0.142273
70, 0.743913, 0.671920, 0.143987
70, 0.748806, 0.677502, 0.142609
70, 0.744594, 0.672616, 0.143954
70, 0.745566, 0.673915, 0.143304
70, 0.745889, 0.674146, 0.143487
70, 0.743949, 0.672136, 0.143626
70, 0.741515, 0.670275, 0.142480
70, 0.744419, 0.672194, 0.144450
70, 0.742571, 0.670790, 0.143562
70, 0.745172, 0.673585, 0.143173
70, 0.740083, 0.668224, 0.143718
70, 0.745189, 0.673454, 0.143471
70, 0.744254, 0.672539, 0.143430
70, 0.745800, 0.673931, 0.143737
70, 0.743336, 0.670785, 0.145103
70, 0.743374, 0.672305, 0.142139
70, 0.743105, 0.670903, 0.144404
70, 0.741176, 0.669993, 0.142367
70, 0.744114, 0.672025, 0.144178
70, 0.747372, 0.675826, 0.143092
70, 0.745857, 0.673524, 0.144666
70, 0.746171, 0.674967, 0.142408
70, 0.749168, 0.677158, 0.144020
70, 0.745865, 0.674711, 0.142306
70, 0.742872, 0.671906, 0.141932
70, 0.745958, 0.674209, 0.143498
70, 0.745813, 0.675209, 0.141207
70, 0.745945, 0.673864, 0.144163
70, 0.742529, 0.671224, 0.142611
70, 0.743698, 0.671950, 0.143496
70, 0.743547, 0.672439, 0.142215
70, 0.744533, 0.673661, 0.141744
70, 0.744471, 0.672495, 0.143952
70, 0.745186, 0.674031, 0.142310
70, 0.742752, 0.671274, 0.142957
70, 0.743023, 0.671243, 0.143560
70, 0.744969, 0.673159, 0.143619
70, 0.740779, 0.668803, 0.143952
70, 0.742399, 0.670901, 0.142997
70, 0.742419, 0.670623, 0.143592
70, 0.741878, 0.670428, 0.142900
70, 0.740103, 0.668359, 0.143488
70, 0.745116, 0.673487, 0.143259
70, 0.740908, 0.669444, 0.142928
70, 0.743188, 0.671812, 0.142752
70, 0.736287, 0.664445, 0.143684
70, 0.744474, 0.672741, 0.143466
70, 0.744118, 0.672755, 0.142726
70, 0.744172, 0.672285, 0.143773
70, 0.741659, 0.669936, 0.143447
70, 0.748612, 0.676708, 0.143808
70, 0.744003, 0.672120, 0.143766
70, 0.743981, 0.672404, 0.143154
70, 0.744809, 0.673018, 0.143582
70, 0.744038, 0.672923, 0.142231
70, 0.743415, 0.671687, 0.143456
70, 0.740153, 0.668774, 0.142758
70, 0.746456, 0.674333, 0.144246
70, 0.748013, 0.676565, 0.142895
70, 0.740897, 0.668559, 0.144675
70, 0.745329, 0.673683, 0.143292
70, 0.741317, 0.669960, 0.142715
70, 0.745604, 0.673633, 0.143941
70, 0.748695, 0.676727, 0.143936
70, 0.747571, 0.675422, 0.144297
70, 0.743905, 0.672538, 0.142734
70, 0.741497, 0.669736, 0.143523
70, 0.750067, 0.678492, 0.143149
70, 0.742586, 0.670955, 0.143262
70, 0.746077, 0.674804, 0.142545
70, 0.742129, 0.670143, 0.143972
70, 0.741413, 0.670020, 0.142786
70, 0.740739, 0.669079, 0.143319
70, 0.746705, 0.674089, 0.145232
70, 0.745302, 0.673375, 0.143855
70, 0.749496, 0.676871, 0.145249
