70, 0.746766, 0.674963, 0.143605
70, 1.007686, 0.922685, 0.170002
70, 0.844019, 0.770937, 0.146165
70, 0.895822, 0.825180, 0.141285
70, 0.807158, 0.743052, 0.128212
70, 0.794773, 0.732725, 0.124096
70, 0.816604, 0.753206, 0.126797
70, 0.783354, 0.723428, 0.119851
70, 0.789633, 0.730619, 0.118029
70, 0.784212, 0.723391, 0.121640
70, 0.781390, 0.717298, 0.128184
70, 0.780190, 0.713943, 0.132494
70, 0.763035, 0.696084, 0.133901
70, 0.764265, 0.697346, 0.133837
70, 0.760691, 0.695329, 0.130724
70, 0.759263, 0.693562, 0.131403
70, 0.768657, 0.703131, 0.131051
70, 0.761633, 0.694838, 0.133590
70, 0.759840, 0.691760, 0.136159
70, 0.751570, 0.682531, 0.138077
70, 0.757399, 0.685879, 0.143041
70, 0.751904, 0.680221, 0.143365
70, 0.748048, 0.677067, 0.141964
70, 0.753321, 0.682457, 0.141729
70, 0.754843, 0.683556, 0.142574
70, 0.751219, 0.679979, 0.142480
70, 0.745549, 0.673926, 0.143246
70, 0.748247, 0.676266, 0.143962
70, 0.745480, 0.674734, 0.141493
70, 0.744052, 0.673619, 0.140866
70, 0.749660, 0.679968, 0.139385
70, 0.745593, 0.675194, 0.140797
70, 0.746163, 0.674826, 0.142674
70, 0.746044, 0.673774, 0.144540
70, 0.746496, 0.672903, 0.147187
